Cod_setor,domi2V050,domi2V051,domi2V052,domi2V053,domi2V054,domi2V055,domi2V056,domi2V057,domi2V058,domi2V059
421590105000001,30,64,57,47,18,7,1,2,0,1
421590105000002,24,58,38,58,25,9,4,0,0,0
421590105000003,16,34,31,22,9,3,0,0,1,0
421590105000004,19,42,53,31,16,4,3,0,0,0
421590105000005,10,32,38,23,20,8,2,0,0,0
421590105000006,13,34,35,18,9,4,1,0,0,0
421600805000001,0,0,0,0,0,0,0,0,0,0
421600805000002,1,2,5,1,0,0,1,0,1,0
421600805000003,27,70,68,52,20,7,0,1,1,0
421600805000004,2,17,21,17,6,5,2,1,0,1
421600805000005,0,0,0,0,0,0,0,0,0,0
421600805000006,4,15,21,9,6,2,5,0,1,1
421600805000007,3,3,3,6,0,0,0,0,0,0
421600805000008,53,63,67,57,14,6,2,0,0,0
421600805000009,0,2,6,2,2,0,0,0,0,0
421600805000010,7,20,20,11,12,2,0,1,0,0
421600805000011,0,0,0,0,0,0,0,0,0,0
421600805000012,0,0,0,0,0,0,0,0,0,0
421600805000013,1,3,4,4,3,1,1,0,0,0
421600805000014,44,76,47,43,15,12,1,0,0,1
421600805000015,4,1,0,0,1,0,1,0,0,0
421600805000016,8,16,11,13,3,0,0,0,0,0
421600805000017,6,13,12,16,6,1,0,0,0,0
421600805000018,4,20,28,17,6,3,3,0,0,0
421600805000019,29,77,63,40,19,7,2,1,0,0
421600805000020,13,47,67,47,20,5,2,0,1,0
421600805000021,1,12,13,7,4,2,1,0,0,0
421600805000022,11,17,33,19,8,7,1,0,0,0
421600805000023,13,30,41,41,18,8,2,0,0,0
421600805000024,11,32,41,27,18,7,2,1,0,0
421600805000025,8,39,46,42,15,7,1,1,0,0
421600805000026,3,25,33,30,25,8,2,1,0,0
421600805000027,4,24,35,37,22,11,4,1,1,0
421600805000028,9,24,36,26,12,4,2,1,0,0
421600805000029,8,29,40,29,24,8,3,0,0,0
421600805000030,24,58,72,43,12,3,2,1,0,0
421600805000031,29,66,66,40,20,6,2,0,0,0
421605705000001,26,31,51,37,7,6,3,0,0,0
421605705000002,22,63,73,47,29,11,6,1,0,1
421605705000003,23,34,56,39,21,4,3,0,2,0
421605705000004,27,48,70,64,12,8,4,0,0,3
421605705000005,19,34,56,49,21,19,9,7,2,1
421605705000006,5,8,10,12,5,2,0,1,0,0
421605705000007,15,15,19,12,5,2,0,0,0,0
421605705000008,13,22,26,17,6,4,2,1,0,0
421605705000009,12,23,19,11,6,0,0,1,0,0
421605705000010,1,4,3,2,1,2,0,0,0,0
421605705000011,0,0,0,0,0,0,0,0,0,0
421610705000001,57,90,96,79,25,9,1,3,0,0
421610705000002,23,33,40,40,19,4,3,1,0,0
421610705000003,28,57,54,37,13,0,1,0,0,0
421610705000004,18,58,65,58,20,5,0,0,1,0
421610705000005,28,66,78,59,27,23,10,2,1,2
421610705000006,34,58,60,63,19,7,3,0,0,1
421610705000007,25,58,55,31,15,4,4,0,1,0
421610705000008,25,56,71,65,20,4,4,2,0,0
421610705000009,7,21,32,30,9,6,4,1,0,0
421610705000010,0,7,14,5,2,2,0,0,0,0
421610705000011,9,43,38,28,9,4,0,0,0,0
421610705000012,6,11,22,33,4,5,2,0,0,0
421610705000013,10,39,50,34,17,4,1,2,1,0
421610705000014,8,24,25,28,12,5,1,2,0,0
421610715000001,7,12,6,13,4,0,0,0,1,2
421610715000002,6,33,50,37,25,11,3,1,1,0
421610730000001,7,14,15,16,11,3,2,2,0,0
421610730000002,4,11,16,18,4,2,0,0,0,0
421610730000003,4,11,11,6,5,2,0,1,0,0
421610730000004,5,13,9,15,4,5,0,0,0,0
421620605000001,50,50,49,34,16,5,4,0,0,0
421620605000002,13,36,36,20,7,3,2,1,1,0
421620605000003,44,71,63,48,14,7,2,3,0,2
421620605000004,17,25,36,30,8,3,5,2,1,0
421620605000005,16,29,38,25,11,3,1,1,0,1
421620605000006,24,47,60,47,23,7,2,1,1,2
421620605000007,36,78,101,73,37,14,2,4,0,1
421620605000008,39,72,66,62,31,8,6,2,2,1
421620605000009,16,31,39,36,21,6,3,1,3,2
421620605000010,21,36,62,34,25,9,3,2,0,0
421620605000011,35,82,84,83,30,12,8,2,2,0
421620605000012,27,42,45,40,11,7,1,2,1,1
421620605000013,26,53,55,46,15,10,0,1,0,0
421620605000014,43,110,104,80,30,11,4,5,2,0
421620605000015,39,66,69,65,40,10,5,3,0,2
421620605000016,27,47,64,66,30,13,10,5,0,0
421620605000017,49,70,75,55,29,10,7,2,1,0
421620605000018,17,38,49,30,15,3,0,0,0,2
421620605000019,33,71,91,73,51,19,9,7,6,1
421620605000020,13,34,56,35,35,17,3,2,2,2
421620605000021,34,52,51,38,15,9,3,3,1,0
421620605000022,30,70,74,44,25,7,2,0,1,1
421620605000023,26,66,60,51,36,6,2,6,1,0
421620605000024,26,44,59,60,29,10,3,1,0,0
421620605000025,12,19,21,19,7,3,2,0,0,0
421620605000026,31,62,66,58,26,8,6,2,1,1
421620605000027,26,54,78,54,28,10,5,0,0,4
421620605000028,11,32,18,15,9,3,1,0,0,0
421620605000029,17,49,42,29,22,4,4,0,2,0
421620605000030,43,77,79,60,30,12,5,3,2,0
421620605000031,10,35,20,11,2,1,0,0,0,0
421620605000032,17,42,15,14,11,4,0,1,1,0
421620605000033,7,25,11,6,2,2,0,1,0,0
421620605000034,5,21,7,3,2,1,0,0,1,0
421620605000035,34,62,47,34,17,8,3,0,2,1
421620605000036,12,39,41,39,20,9,5,0,0,0
421620605000037,12,35,56,48,32,14,6,1,3,1
421620605000038,32,63,49,34,12,5,2,1,0,0
421620605000039,24,47,41,25,17,7,2,2,1,1
421620605000040,25,68,42,26,13,5,2,2,0,0
421620605000041,30,66,48,29,17,10,3,0,0,0
421620605000042,21,41,32,24,12,7,1,1,0,0
421620605000043,38,61,47,30,16,11,4,3,0,1
421620605000044,31,56,47,38,30,10,8,1,0,3
421620605000045,10,27,15,18,4,1,0,0,0,0
421620605000046,21,12,13,13,3,1,0,0,0,0
421620605000047,16,21,21,13,6,1,0,0,0,0
421620605000048,16,22,26,10,6,0,1,0,0,0
421620605000049,6,13,6,3,2,0,0,0,0,0
421620605000050,24,15,16,5,0,2,1,0,0,0
421620605000051,21,28,28,16,7,1,1,0,0,0
421620605000052,23,50,36,23,16,7,0,1,0,0
421620605000053,13,28,21,12,9,2,1,0,0,0
421620605000054,13,41,23,22,7,1,2,0,0,0
421620605000055,27,48,35,29,11,3,1,0,2,0
421620605000056,36,51,29,30,12,4,0,2,0,1
421620605000057,5,19,12,7,3,0,1,1,0,0
421620605000058,10,23,13,7,2,1,0,0,0,0
421620605000059,5,17,7,3,6,0,0,0,0,0
421620605000060,33,51,52,42,22,14,6,4,5,1
421620605000061,31,41,53,41,21,12,4,1,1,2
421620605000062,15,47,69,54,24,14,5,0,0,1
421620605000063,8,9,18,7,8,1,1,0,0,0
421620605000064,0,1,2,1,3,1,2,3,0,1
421620605000065,39,50,76,43,26,3,0,0,1,1
421620605000066,30,63,101,64,37,14,4,1,2,1
421620605000067,22,32,61,38,21,7,2,2,0,0
421620605000068,12,26,47,31,18,6,5,2,0,1
421620605000069,26,42,67,46,25,10,6,5,4,2
421620605000070,32,49,65,53,26,10,7,1,0,1
421620605000071,23,38,29,30,10,5,0,0,0,0
421620605000072,22,62,39,28,22,11,4,2,0,2
421620605000073,10,27,6,2,0,2,0,0,0,0
421620605000074,11,29,12,4,6,3,1,0,0,0
421620605000075,6,21,21,6,3,1,0,1,0,0
421620605000076,0,0,0,0,0,0,0,0,0,0
421620605000077,1,12,16,8,7,4,1,0,0,0
421620605000078,0,0,0,0,0,0,0,0,0,0
421620610000001,35,84,56,40,14,17,2,0,0,0
421620610000002,43,62,50,31,16,6,2,1,0,0
421620610000003,17,32,27,12,9,7,1,1,0,1
421625505000001,29,73,65,47,5,5,1,0,0,0
421625505000002,33,61,66,54,18,7,0,0,0,0
421625505000003,11,28,22,20,9,1,0,0,0,0
421625505000004,15,35,43,25,5,2,1,0,0,0
421625505000005,12,38,46,29,24,9,2,1,0,0
421625505000006,2,32,43,28,15,5,0,0,1,0
421625505000007,3,28,37,32,12,4,3,0,0,0
421625505000008,14,51,53,54,22,7,6,1,1,0
421625505000009,8,43,54,46,22,11,4,2,0,0
421625505000010,5,27,18,27,10,6,0,0,0,0
421625505000011,13,39,34,24,13,4,2,1,0,0
421625505000012,4,40,42,37,18,5,1,0,0,0
421625505000013,0,0,0,0,0,0,0,0,0,0
421625505000014,0,0,0,0,0,0,0,0,0,0
421625505000015,6,8,4,2,0,0,0,0,0,0
421625505000016,0,3,1,2,1,0,0,0,0,0
421625505000017,0,0,0,0,0,0,0,0,0,0
421625505000018,0,2,2,1,0,0,0,0,0,0
421625505000019,3,6,6,2,1,0,0,0,0,0
421625505000020,0,3,2,3,0,0,0,0,0,0
421625505000021,0,0,0,0,0,0,0,0,0,0
421630505000001,33,99,121,96,51,15,3,1,0,0
421630505000002,17,68,64,55,21,5,1,0,0,0
421630505000003,60,92,122,105,40,11,4,0,0,1
421630505000004,27,73,103,73,44,6,5,3,0,1
421630505000005,49,124,130,95,28,16,4,0,0,0
421630505000006,11,42,41,38,13,2,0,0,0,0
421630505000007,27,52,53,60,22,3,2,0,0,0
421630505000008,25,79,88,102,32,13,2,2,0,0
421630505000009,16,49,64,38,12,8,1,0,0,0
421630505000010,33,89,119,81,43,17,5,2,3,0
421630505000011,26,67,86,78,36,9,8,1,0,1
421630505000012,10,70,87,83,53,17,11,6,1,1
421630505000013,3,13,11,8,9,2,3,1,0,0
421630505000014,25,57,62,54,14,3,1,0,0,0
421630505000015,0,0,0,0,0,0,0,0,0,0
421630505000016,3,22,15,21,13,2,1,0,0,1
421630505000017,33,72,112,77,32,8,5,3,1,0
421630505000018,10,32,52,44,17,2,3,0,0,0
421630505000019,24,75,45,49,17,7,0,0,0,0
421630505000020,12,30,51,36,16,4,2,1,0,0
421630505000021,44,96,94,66,43,16,9,3,1,0
421630505000022,52,134,128,90,39,11,7,0,1,1
421630505000023,19,57,74,75,20,5,3,1,0,0
421630505000024,21,43,55,47,22,10,3,0,0,0
421630505000025,0,0,0,0,0,0,0,0,0,0
421630505000026,4,33,34,27,11,6,2,0,0,0
421630505000027,19,65,79,84,43,24,12,3,0,0
421630505000028,12,36,65,42,36,20,5,3,2,1
421630505000029,1,10,15,19,9,0,0,0,0,0
421630505000031,9,38,37,39,19,10,2,0,0,1
421630505000032,28,61,75,61,26,11,5,1,1,0
421630505000033,10,19,18,21,10,2,1,1,0,0
421630505000034,0,7,3,6,1,0,0,0,0,0
421630510000001,4,9,10,5,4,1,0,0,0,0
421630510000002,15,38,25,26,11,6,0,0,0,0
421630510000003,16,50,49,43,9,7,3,2,0,0
421630510000004,23,66,54,57,14,6,2,1,1,0
421630510000005,0,0,0,0,0,0,0,0,0,0
421630510000006,0,0,0,0,0,0,0,0,0,0
421635405000001,29,64,72,75,24,8,5,1,0,0
421635405000002,12,26,40,29,20,6,6,0,0,0
421635405000003,2,3,7,2,0,0,0,0,0,0
421635405000004,6,21,14,5,2,1,0,0,0,0
421635405000005,2,8,7,13,5,3,0,1,0,0
421635405000006,3,4,17,1,7,2,1,0,0,1
421635405000007,4,8,8,6,3,6,1,0,0,0
421635405000008,12,25,29,38,8,7,1,2,1,1
421635405000009,14,26,35,35,18,10,1,1,0,1
421635405000010,7,20,18,15,11,9,0,2,0,0
421635405000011,2,16,14,22,12,6,3,2,1,0
421640405000001,47,94,74,64,22,5,3,0,0,0
421640405000002,0,0,0,0,0,0,0,0,0,0
421640405000003,0,4,12,5,4,2,0,1,0,0
421640405000004,3,17,17,6,5,2,0,0,0,0
421640405000005,0,0,0,0,0,0,0,0,0,0
421640405000006,5,8,9,2,2,1,0,0,0,0
421640405000007,5,7,15,5,3,2,0,0,0,0
421640405000008,15,49,60,36,15,3,2,1,0,0
421640405000009,13,39,45,23,6,2,0,0,0,0
421640405000010,1,9,5,6,1,2,0,1,0,0
421640415000001,11,23,15,20,5,3,2,0,0,0
421640415000002,17,53,44,39,12,4,3,2,0,0
421640415000003,4,16,24,16,8,3,0,0,0,0
421640415000004,12,32,30,15,10,2,2,0,0,0
421640415000005,21,46,50,27,7,10,1,0,0,0
421640420000001,5,17,14,12,0,0,0,0,0,0
421640420000002,8,19,23,16,6,0,1,0,0,0
421640420000005,1,3,4,2,3,0,0,0,0,0
421640420000006,0,2,3,1,1,0,0,0,0,0
421640420000007,0,2,5,2,1,1,0,0,0,0
421640420000008,6,10,10,6,4,0,2,0,0,0
421640420000009,21,32,47,32,25,8,2,0,0,1
421640420000010,23,49,43,37,16,6,0,0,0,0
421640420000011,24,52,42,30,15,3,1,0,0,0
421640420000012,8,44,50,32,16,5,2,1,0,0
421640420000013,8,29,37,21,4,2,0,0,0,0
421650305000001,43,88,60,38,17,10,2,0,0,1
421650305000002,59,86,89,59,26,4,0,2,0,1
421650305000003,25,49,49,30,9,2,0,0,0,0
421650305000004,56,76,71,52,26,10,5,2,0,1
421650305000005,19,57,42,47,17,6,1,1,0,1
421650305000006,41,92,102,87,33,9,4,1,0,0
421650305000007,41,83,101,93,36,11,3,3,2,0
421650305000008,28,78,111,77,39,11,6,1,0,0
421650305000009,22,65,82,64,28,6,2,0,0,0
421650305000010,25,75,108,88,32,14,3,1,0,1
421650305000011,20,56,84,60,24,8,6,0,1,0
421650305000012,34,73,66,49,30,4,2,1,0,0
421650305000013,39,103,118,72,32,6,3,0,0,0
421650305000014,45,82,87,83,38,14,6,2,1,2
421650305000015,33,63,36,27,18,7,2,0,2,1
421650305000016,22,55,75,57,33,14,7,1,1,1
421650305000017,27,76,79,59,21,10,2,0,0,1
421650305000018,21,38,60,59,36,19,7,1,0,2
421650305000019,32,51,65,52,22,17,6,3,0,0
421650305000020,23,35,43,23,4,0,2,0,0,0
421650305000021,26,43,52,42,10,5,2,0,0,0
421650305000022,12,34,42,33,16,2,0,2,0,0
421650305000023,12,40,52,60,26,9,4,2,0,1
421650305000024,10,27,28,21,10,5,0,0,0,0
421650305000025,12,16,12,5,9,0,1,0,0,0
421650305000026,10,14,22,17,2,1,0,0,0,0
421650305000027,6,18,30,23,10,4,2,0,0,0
421650305000028,29,43,47,21,8,3,0,0,0,0
421650305000029,9,40,46,23,14,3,0,0,0,0
421650305000030,16,52,77,63,19,5,2,1,0,0
421650305000031,46,56,82,50,27,8,2,0,2,0
421650305000032,10,20,23,15,7,2,1,0,0,0
421650305000033,10,39,30,17,8,2,1,0,1,0
421650305000034,5,16,9,6,3,2,0,0,0,0
421650310000001,14,23,22,19,5,3,3,0,0,0
421650310000002,4,22,31,38,24,7,0,0,0,0
421650313000001,7,16,25,16,11,2,0,1,0,0
421650313000002,14,23,16,15,11,1,1,1,0,0
421650315000001,4,15,13,7,3,1,2,1,0,1
421650315000002,6,41,26,20,12,6,0,0,0,0
421650315000003,6,12,7,13,3,0,1,0,0,0
421660205000001,77,72,46,27,4,0,0,0,0,0
421660205000002,39,68,54,34,10,2,0,0,0,0
421660205000003,65,76,68,44,9,1,0,0,0,0
421660205000004,93,126,82,53,11,0,0,0,0,0
421660205000005,77,79,72,40,29,3,0,1,0,0
421660205000006,58,81,64,35,15,1,0,0,0,0
421660205000007,25,39,49,11,6,1,0,0,0,0
421660205000008,29,62,58,22,9,4,0,0,0,0
421660205000009,60,75,42,32,6,2,1,0,0,0
421660205000010,63,71,40,30,10,0,0,1,0,0
421660205000011,22,47,54,40,6,1,0,0,0,0
421660205000012,40,40,30,25,8,0,0,0,0,0
421660205000013,82,37,36,10,4,1,0,0,0,0
421660205000014,16,46,35,33,6,5,0,0,0,0
421660205000015,54,35,16,16,7,2,0,0,0,0
421660205000016,36,58,42,29,9,0,0,0,0,0
421660205000017,25,38,43,27,8,1,0,0,0,0
421660205000018,62,47,20,13,2,0,0,0,0,0
421660205000019,54,52,48,23,8,1,0,1,0,0
421660205000020,86,133,90,42,18,7,1,0,0,0
421660205000021,15,27,27,23,6,4,1,0,0,0
421660205000022,57,100,88,50,16,5,1,0,0,0
421660205000023,54,56,39,20,10,4,1,0,0,0
421660205000024,22,35,19,16,1,4,0,0,0,0
421660205000025,19,44,44,38,6,2,0,0,0,0
421660205000026,25,30,31,31,9,2,0,0,0,0
421660205000027,35,65,71,46,9,4,0,0,0,0
421660205000028,27,58,40,29,8,4,1,2,0,0
421660205000029,59,83,55,27,7,4,0,0,0,0
421660205000030,19,33,23,22,6,1,0,0,0,0
421660205000031,98,88,42,18,6,4,0,0,0,0
421660205000032,45,68,63,44,11,1,0,0,0,0
421660205000033,28,51,38,26,10,1,1,0,0,0
421660205000034,14,55,60,33,6,1,0,0,0,0
421660205000035,24,50,32,28,2,3,0,0,0,0
421660205000036,59,54,17,10,3,0,0,0,0,0
421660205000037,45,67,56,18,6,1,1,0,0,0
421660205000038,66,94,59,37,9,1,0,0,0,0
421660205000039,34,72,78,56,14,5,0,1,0,0
421660205000040,40,81,84,35,8,0,0,0,0,0
421660205000041,52,69,41,25,8,1,2,0,0,0
421660205000042,36,54,65,30,7,4,1,0,1,0
421660205000043,12,37,35,23,4,1,0,0,0,0
421660205000044,26,53,52,28,2,3,0,0,0,0
421660205000045,136,130,51,15,1,1,0,0,0,0
421660205000046,25,45,30,23,4,2,1,0,1,0
421660205000047,112,140,95,63,15,3,0,1,0,0
421660205000048,30,46,38,33,17,8,2,1,0,1
421660205000049,31,94,78,49,20,3,1,1,0,1
421660205000050,14,31,38,40,4,2,0,0,0,0
421660205000051,19,43,42,16,4,2,0,0,0,0
421660205000052,28,52,50,21,7,1,0,0,0,0
421660210000001,48,62,65,31,12,5,3,3,2,1
421660210000002,25,49,70,43,16,6,1,1,1,2
421660210000003,14,29,26,12,5,0,1,0,0,1
421660210000004,59,115,77,60,31,13,3,1,0,2
421660210000005,55,105,99,67,26,12,3,2,1,0
421660210000006,38,60,50,30,16,11,4,0,0,0
421660210000007,37,67,62,30,13,3,2,0,0,0
421660210000008,53,86,86,59,27,9,1,2,0,0
421660210000009,77,133,83,55,21,6,7,0,0,3
421660210000010,28,53,50,45,13,3,4,3,0,1
421660210000011,33,65,80,66,41,19,5,3,0,1
421660210000012,34,89,72,66,48,23,20,6,3,10
421660210000013,37,73,73,47,15,5,1,1,0,4
421660210000014,40,84,82,79,33,12,5,2,1,1
421660210000015,50,88,53,33,19,6,5,2,0,3
421660210000016,26,22,38,16,15,3,4,0,0,0
421660210000017,13,32,50,21,2,1,0,0,0,0
421660210000018,43,78,65,59,23,4,1,0,0,0
421660210000019,26,54,74,42,17,8,5,1,0,0
421660210000020,30,75,88,46,4,1,1,0,0,0
421660210000021,40,87,78,47,16,7,1,1,0,0
421660210000022,30,55,54,39,13,6,2,0,1,0
421660210000023,52,89,71,49,23,9,8,2,1,0
421660210000024,40,79,58,32,9,9,0,0,0,0
421660210000025,18,29,54,46,12,1,2,0,0,0
421660210000026,58,72,64,49,15,7,4,1,2,1
421660210000027,30,59,57,31,8,4,1,0,1,1
421660210000028,31,76,73,43,6,7,0,1,0,0
421660210000029,39,45,39,23,10,2,0,0,0,0
421660210000030,25,44,40,19,4,1,0,0,0,0
421660210000031,37,58,62,43,6,1,0,0,0,0
421660210000032,30,64,51,35,16,3,2,0,1,0
421660210000033,19,56,52,35,17,4,5,4,0,0
421660210000034,27,54,40,24,2,0,1,0,0,0
421660210000035,26,29,53,23,14,2,1,0,0,1
421660210000036,25,50,42,27,6,2,0,0,0,0
421660210000037,28,92,93,58,23,5,3,1,0,1
421660210000038,39,77,71,37,11,6,0,0,0,1
421660210000039,17,48,42,31,9,1,1,0,0,0
421660210000040,18,49,52,29,13,5,2,2,0,0
421660210000041,36,59,39,38,11,5,0,1,0,0
421660210000042,51,96,85,75,43,18,5,4,3,0
421660210000043,40,66,80,49,25,9,2,1,0,0
421660210000044,48,69,69,43,22,9,5,1,1,0
421660210000045,33,65,64,48,21,3,3,0,0,0
421660210000046,29,47,54,25,26,6,5,1,0,1
421660210000047,26,55,49,40,20,12,4,2,1,0
421660210000048,40,74,73,54,22,4,3,0,0,0
421660210000049,65,98,105,66,25,13,5,1,0,1
421660210000050,39,88,85,67,29,14,4,1,1,0
421660210000051,29,63,82,43,9,3,1,0,0,0
421660210000052,44,80,62,44,17,3,4,0,0,0
421660210000053,37,94,105,72,31,11,3,1,0,0
421660210000054,8,26,38,19,22,16,11,4,6,3
421660210000055,26,60,67,59,29,20,7,3,2,1
421660210000056,22,36,39,35,21,14,3,1,2,0
421660210000057,20,48,71,40,26,3,4,1,1,0
421660210000058,25,37,37,42,13,10,2,1,1,0
421660210000059,33,94,77,56,28,10,3,3,0,0
421660210000060,30,63,57,46,24,7,3,2,0,0
421660210000061,24,68,62,56,20,6,1,2,0,0
421660210000062,12,26,25,19,5,5,0,0,0,0
421660210000063,15,49,38,26,6,0,0,0,0,0
421660210000064,46,81,81,64,25,9,2,1,1,1
421660210000065,17,22,25,20,3,3,0,0,0,0
421660210000066,48,72,57,18,4,4,0,0,0,0
421660210000067,49,146,117,74,25,11,2,2,0,0
421660210000068,50,82,69,27,8,2,0,0,0,0
421660210000069,47,96,83,63,20,7,6,0,1,0
421660210000070,24,39,63,53,24,14,3,4,2,1
421660210000071,27,61,66,59,21,8,2,1,1,1
421660210000072,16,38,56,49,24,3,5,2,0,1
421660210000073,32,65,65,67,34,13,4,4,0,0
421660210000074,24,79,75,79,34,13,3,3,1,0
421660210000075,17,74,84,50,29,15,5,1,2,0
421660210000076,19,35,63,26,21,12,5,2,0,2
421660210000077,26,88,78,54,15,7,2,1,0,1
421660210000078,28,85,58,35,12,1,0,0,0,0
421660210000079,19,48,41,37,10,5,2,0,1,0
421660210000080,32,60,63,56,19,21,1,3,0,0
421660210000081,31,46,65,68,31,6,0,4,1,0
421660210000082,15,46,65,57,15,8,5,1,3,0
421660210000083,25,44,77,39,26,5,5,1,3,1
421660210000084,35,68,83,63,40,23,11,5,3,1
421660210000085,19,47,61,32,16,6,3,0,0,0
421660210000086,25,91,99,73,25,17,4,2,0,0
421660210000087,55,105,120,82,50,12,7,3,2,0
421660210000088,46,117,110,87,42,10,5,2,0,1
421660210000089,22,35,44,49,32,23,8,7,1,0
421660210000090,32,75,81,49,12,3,1,1,1,0
421660210000091,27,68,81,79,30,16,6,2,1,0
421660210000092,28,51,48,39,14,8,1,1,1,0
421660210000093,33,101,117,87,55,16,2,1,0,0
421660210000094,46,96,114,85,29,15,6,1,0,0
421660210000095,25,47,47,51,16,10,0,0,2,1
421660210000096,20,39,37,32,16,8,4,1,0,0
421660210000097,56,124,112,80,36,8,5,1,0,0
421660210000098,61,159,136,62,17,2,0,3,0,0
421660210000099,59,135,142,74,27,9,0,2,1,0
421660210000100,44,81,79,53,11,9,1,2,0,0
421660210000101,29,60,59,63,21,8,3,3,1,0
421660210000102,43,61,65,42,28,9,3,5,0,0
421660210000103,39,108,124,82,30,19,3,3,3,3
421660210000104,29,62,67,52,22,12,5,1,0,2
421660210000105,31,95,98,63,22,4,1,0,3,0
421660210000106,40,96,117,106,48,13,5,0,0,2
421660210000107,63,113,78,26,7,0,0,0,0,0
421660210000108,45,86,92,61,12,4,1,0,0,0
421660210000109,44,117,81,62,11,8,1,2,0,0
421660210000110,39,92,113,82,39,16,7,0,1,1
421660210000111,22,48,57,37,16,9,8,0,0,0
421660210000112,26,46,71,63,35,11,4,2,1,1
421660210000113,41,75,119,87,46,9,1,1,1,1
421660210000114,47,86,107,101,51,12,8,2,0,0
421660210000115,29,66,70,69,19,8,2,1,1,0
421660210000116,23,48,59,28,10,5,1,0,0,0
421660210000117,79,137,174,145,60,27,13,2,2,3
421660210000118,12,47,42,41,12,4,0,0,0,0
421660210000119,22,64,74,61,28,13,7,2,2,1
421660210000120,6,8,6,9,11,4,2,1,2,1
421660210000121,19,27,43,33,13,15,5,1,1,3
421660210000122,13,16,24,19,14,5,4,3,1,0
421660210000123,43,60,88,94,43,29,8,5,2,3
421660210000124,25,53,71,68,32,37,17,5,5,6
421660210000125,23,54,101,96,49,39,16,6,8,5
421660210000126,23,72,91,70,55,28,12,5,1,3
421660210000128,27,92,90,70,22,15,3,2,4,1
421660210000129,24,65,82,68,21,10,2,1,1,0
421660210000130,8,16,32,43,17,7,8,3,1,1
421660210000131,7,35,30,11,0,0,0,0,0,0
421660210000132,33,97,48,27,3,1,0,0,0,0
421660213000001,32,69,59,46,18,10,1,0,1,2
421660213000002,36,56,50,73,27,7,2,1,0,0
421660213000003,0,0,0,0,0,0,0,0,0,0
421660213000004,38,85,93,75,30,8,2,0,0,1
421660213000005,23,47,56,71,22,6,0,0,1,1
421660213000006,33,50,55,37,15,4,3,1,0,0
421660213000007,21,70,81,66,29,8,3,2,0,1
421660213000008,26,54,62,57,16,9,5,0,0,0
421660213000009,30,36,45,36,17,6,2,1,0,0
421660213000010,32,62,71,45,10,5,0,0,1,0
421660213000011,36,69,65,60,35,14,2,0,0,0
421660213000012,33,58,49,35,22,4,2,0,1,2
421660213000013,23,35,41,50,17,6,3,1,2,0
421660213000014,30,56,85,58,36,18,5,0,0,2
421660213000015,30,47,54,41,20,3,1,1,0,0
421660213000016,45,67,82,62,22,16,5,1,3,0
421660213000017,32,58,57,42,14,10,2,0,1,0
421660213000018,27,54,55,47,22,9,0,0,0,1
421660213000019,4,4,11,2,4,1,1,0,0,0
421660213000020,23,53,65,50,26,6,4,0,0,0
421660213000021,38,72,57,52,17,8,3,1,0,0
421660213000022,33,53,56,37,18,7,5,1,1,0
421660213000023,19,54,40,40,17,8,6,4,1,1
421660213000024,36,70,93,80,35,17,3,2,0,2
421660213000025,44,111,131,92,26,6,6,1,0,0
421660213000026,17,43,64,32,18,3,0,0,0,0
421660213000027,34,63,66,62,13,4,5,2,0,1
421660213000028,50,68,98,68,49,20,3,7,2,0
421660213000029,50,93,114,69,28,14,4,4,1,0
421660213000030,33,73,81,71,28,15,5,3,1,0
421660213000031,56,61,84,64,28,13,3,1,2,1
421660213000032,34,87,95,70,35,10,6,2,1,1
421660213000033,39,55,72,49,20,8,5,1,0,0
421660213000034,30,60,65,51,15,6,5,2,0,0
421660213000035,19,37,49,47,16,5,3,4,0,0
421660213000036,32,63,110,78,44,19,2,3,3,2
421660213000037,25,55,66,50,38,18,7,2,1,2
421660213000038,32,79,62,49,13,5,3,2,2,0
421660213000039,23,70,72,30,17,5,4,1,0,0
421660213000040,34,73,76,58,38,9,2,2,0,0
421660213000041,37,90,99,78,29,6,4,1,1,1
421660213000042,20,53,59,46,15,6,1,1,0,1
421660213000043,24,62,82,68,24,8,2,2,0,0
421660213000044,54,90,79,32,12,7,3,0,0,0
421660213000045,64,105,96,44,16,2,0,0,0,0
421660213000046,36,47,65,40,7,4,0,0,0,0
421660213000047,57,98,82,29,6,0,0,0,0,0
421660213000048,42,82,63,30,4,2,2,0,0,0
421660213000049,37,85,78,49,18,4,3,1,0,1
421660213000050,50,100,94,52,13,8,1,4,0,0
421660213000051,24,33,27,18,1,1,0,0,0,0
421660213000052,11,17,22,11,7,0,1,0,0,0
421660213000053,11,23,29,37,22,13,5,9,0,2
421660213000054,57,131,140,91,45,14,6,1,0,0
421660213000055,21,50,50,29,8,1,2,0,1,0
421660213000056,50,88,79,67,25,3,2,0,2,0
421660213000057,53,97,92,55,16,5,3,1,1,0
421660213000058,43,107,105,102,35,16,2,1,0,1
421660213000059,13,40,60,90,39,10,1,1,0,0
421660213000060,39,84,132,113,48,16,10,6,1,1
421660213000061,24,43,54,45,19,11,3,0,1,0
421660213000062,16,41,47,64,22,8,3,0,0,1
421660213000063,26,51,62,54,20,8,5,0,0,1
421660213000064,29,70,106,68,26,9,7,2,0,1
421660213000065,32,81,85,82,34,14,9,1,0,0
