Cod_setor,NM_MUNICIP,areametros
421800405000014,TIJUCAS,654589
421800405000015,TIJUCAS,564554
421800405000016,TIJUCAS,395059
421800405000017,TIJUCAS,1552616
421800405000018,TIJUCAS,9030251
421800405000019,TIJUCAS,240537
421800405000020,TIJUCAS,997216
421800405000021,TIJUCAS,655902
421800405000022,TIJUCAS,346438
421800405000023,TIJUCAS,332121
421800405000024,TIJUCAS,38440882
421800405000025,TIJUCAS,30552200
421800405000026,TIJUCAS,25139662
421800405000027,TIJUCAS,27570746
421800405000028,TIJUCAS,37184219
421800405000029,TIJUCAS,71101380
421800405000030,TIJUCAS,248293
421800405000031,TIJUCAS,283036
421800405000032,TIJUCAS,1574200
421800405000033,TIJUCAS,467692
421800405000034,TIJUCAS,349793
421800405000035,TIJUCAS,147689
421800405000036,TIJUCAS,153533
421800405000037,TIJUCAS,211549
421800405000038,TIJUCAS,13134462
421800405000039,TIJUCAS,1992967
421810305000001,TIMBÉ DO SUL,647157
421810305000002,TIMBÉ DO SUL,625680
421810305000003,TIMBÉ DO SUL,15603
421810305000004,TIMBÉ DO SUL,58471129
421810305000005,TIMBÉ DO SUL,45488117
421810305000006,TIMBÉ DO SUL,58046288
421810305000007,TIMBÉ DO SUL,84484940
421810305000008,TIMBÉ DO SUL,31621076
421810305000009,TIMBÉ DO SUL,36820475
421810305000010,TIMBÉ DO SUL,13706229
421820205000001,TIMBÓ,745869
421820205000002,TIMBÓ,626462
421820205000003,TIMBÓ,480509
421820205000004,TIMBÓ,1262051
421820205000005,TIMBÓ,2358481
421820205000006,TIMBÓ,896738
421820205000007,TIMBÓ,983306
421820205000008,TIMBÓ,279454
421820205000009,TIMBÓ,1425944
421820205000010,TIMBÓ,274200
421820205000011,TIMBÓ,152699
421820205000012,TIMBÓ,510612
421820205000013,TIMBÓ,711751
421820205000014,TIMBÓ,481148
421820205000015,TIMBÓ,1142633
421820205000016,TIMBÓ,1746279
421820205000017,TIMBÓ,958568
421820205000018,TIMBÓ,1053117
421820205000019,TIMBÓ,382995
421820205000020,TIMBÓ,415451
421820205000021,TIMBÓ,240697
421820205000022,TIMBÓ,1281299
421820205000023,TIMBÓ,247274
421820205000024,TIMBÓ,507684
421820205000025,TIMBÓ,706807
421820205000026,TIMBÓ,187680
421820205000027,TIMBÓ,268461
421820205000028,TIMBÓ,269817
421820205000029,TIMBÓ,117882
421820205000030,TIMBÓ,1068595
421820205000031,TIMBÓ,3330730
421820205000032,TIMBÓ,1259354
421820205000033,TIMBÓ,1994986
421820205000034,TIMBÓ,264481
421820205000035,TIMBÓ,1787731
421820205000036,TIMBÓ,577634
421820205000037,TIMBÓ,512648
421820205000038,TIMBÓ,1238417
421820205000039,TIMBÓ,735433
421820205000040,TIMBÓ,1601733
421820205000041,TIMBÓ,7517198
421820205000042,TIMBÓ,14080481
421820205000043,TIMBÓ,20612677
421820205000044,TIMBÓ,12538214
421820205000045,TIMBÓ,18444180
421820205000046,TIMBÓ,14538488
421820205000047,TIMBÓ,527747
421820205000048,TIMBÓ,965549
421820205000049,TIMBÓ,241004
421820205000050,TIMBÓ,808538
421820205000051,TIMBÓ,1028024
421820205000052,TIMBÓ,20870
421820205000053,TIMBÓ,224845
421820205000054,TIMBÓ,419995
421820205000055,TIMBÓ,342604
421825105000001,TIMBÓ GRANDE,240442
421825105000002,TIMBÓ GRANDE,452745
421825105000003,TIMBÓ GRANDE,737443
421825105000004,TIMBÓ GRANDE,1804841
421825105000005,TIMBÓ GRANDE,1286861
421825105000006,TIMBÓ GRANDE,631853
421825105000007,TIMBÓ GRANDE,133006018
421825105000008,TIMBÓ GRANDE,31163844
421825105000009,TIMBÓ GRANDE,81650189
421825105000010,TIMBÓ GRANDE,93403933
421825105000011,TIMBÓ GRANDE,45442773
421825105000012,TIMBÓ GRANDE,63009565
421825105000013,TIMBÓ GRANDE,4975878
421825105000014,TIMBÓ GRANDE,67669653
421825105000015,TIMBÓ GRANDE,42127188
421825105000016,TIMBÓ GRANDE,30193124
421825105000017,TIMBÓ GRANDE,42748
421825105000018,TIMBÓ GRANDE,179083
421830105000001,TRÊS BARRAS,436333
421830105000002,TRÊS BARRAS,293408
421830105000003,TRÊS BARRAS,864252
421830105000004,TRÊS BARRAS,393155
421830105000005,TRÊS BARRAS,405608
421830105000006,TRÊS BARRAS,2511156
421830105000007,TRÊS BARRAS,381340
421830105000008,TRÊS BARRAS,259084
421830105000009,TRÊS BARRAS,323284
421830105000010,TRÊS BARRAS,581341
421830105000011,TRÊS BARRAS,1148798
421830105000012,TRÊS BARRAS,89105381
421830105000013,TRÊS BARRAS,87809478
421830105000014,TRÊS BARRAS,33364909
421830105000015,TRÊS BARRAS,99280215
421830105000016,TRÊS BARRAS,43837678
421830105000017,TRÊS BARRAS,64727785
421830105000018,TRÊS BARRAS,787736
421830105000019,TRÊS BARRAS,1225646
421830110000001,TRÊS BARRAS,357388
421830110000002,TRÊS BARRAS,121062
421830110000003,TRÊS BARRAS,297979
421830110000004,TRÊS BARRAS,321466
421830110000005,TRÊS BARRAS,318468
421830110000006,TRÊS BARRAS,872028
421830110000007,TRÊS BARRAS,503405
421830110000008,TRÊS BARRAS,359158
421830110000009,TRÊS BARRAS,211889
421830110000010,TRÊS BARRAS,4876244
421830110000011,TRÊS BARRAS,284557
421830110000012,TRÊS BARRAS,96975
421830110000013,TRÊS BARRAS,72811
421830110000014,TRÊS BARRAS,836442
421835005000001,TREVISO,771973
421835005000002,TREVISO,430770
421835005000003,TREVISO,511850
421835005000004,TREVISO,20711946
421835005000005,TREVISO,39207303
421835005000006,TREVISO,12785678
421835005000007,TREVISO,82624218
421840005000001,TREZE DE MAIO,650179
421840005000002,TREZE DE MAIO,1148896
421840005000003,TREZE DE MAIO,24290
421840005000004,TREZE DE MAIO,17751457
421840005000005,TREZE DE MAIO,17857779
421840005000006,TREZE DE MAIO,9543922
421840005000007,TREZE DE MAIO,26032572
421840005000008,TREZE DE MAIO,9776734
421840005000009,TREZE DE MAIO,16882180
421840005000010,TREZE DE MAIO,16044318
421840005000011,TREZE DE MAIO,89820
421840005000012,TREZE DE MAIO,17340
421840005000013,TREZE DE MAIO,606861
421840005000014,TREZE DE MAIO,203420
421840005000015,TREZE DE MAIO,192267
421840005000016,TREZE DE MAIO,99433
421840005000017,TREZE DE MAIO,36289
421840005000018,TREZE DE MAIO,158794
421840005000019,TREZE DE MAIO,24199
421840005000020,TREZE DE MAIO,274186
421840005000021,TREZE DE MAIO,38123
421840005000022,TREZE DE MAIO,23999
421840005000023,TREZE DE MAIO,129050
421840005000024,TREZE DE MAIO,253606
421840005000025,TREZE DE MAIO,79704
421840005000026,TREZE DE MAIO,116754
421840005000027,TREZE DE MAIO,113010
421840005000028,TREZE DE MAIO,25314
421840005000029,TREZE DE MAIO,13941
421840005000030,TREZE DE MAIO,39506
421840005000031,TREZE DE MAIO,1602
421840005000032,TREZE DE MAIO,280260
421840005000033,TREZE DE MAIO,81513
421840005000034,TREZE DE MAIO,58571
421840005000035,TREZE DE MAIO,135918
421840010000001,TREZE DE MAIO,104362
421840010000002,TREZE DE MAIO,25609120
421840010000003,TREZE DE MAIO,15959901
421840010000004,TREZE DE MAIO,381387
421840010000005,TREZE DE MAIO,444818
421840010000006,TREZE DE MAIO,250808
421840010000007,TREZE DE MAIO,114358
421850905000001,TREZE TÍLIAS,273605
421850905000002,TREZE TÍLIAS,859544
421850905000003,TREZE TÍLIAS,1040775
421850905000004,TREZE TÍLIAS,489096
421850905000005,TREZE TÍLIAS,2437898
421850905000006,TREZE TÍLIAS,155400
421850905000007,TREZE TÍLIAS,3184282
421850905000008,TREZE TÍLIAS,463574
421850905000009,TREZE TÍLIAS,67912100
421850905000010,TREZE TÍLIAS,68215108
421850905000011,TREZE TÍLIAS,40790396
421850905000012,TREZE TÍLIAS,587382
421850905000013,TREZE TÍLIAS,89662
421860805000001,TROMBUDO CENTRAL,194408
421860805000002,TROMBUDO CENTRAL,544414
421860805000003,TROMBUDO CENTRAL,303811
421860805000004,TROMBUDO CENTRAL,304679
421860805000005,TROMBUDO CENTRAL,392125
421860805000006,TROMBUDO CENTRAL,556167
421860805000007,TROMBUDO CENTRAL,705802
421860805000008,TROMBUDO CENTRAL,232263
421860805000009,TROMBUDO CENTRAL,166740
421860805000010,TROMBUDO CENTRAL,655410
421860805000011,TROMBUDO CENTRAL,29011
421860805000012,TROMBUDO CENTRAL,160827
421860805000013,TROMBUDO CENTRAL,317081
421860805000014,TROMBUDO CENTRAL,350890
421860805000015,TROMBUDO CENTRAL,222489
421860805000016,TROMBUDO CENTRAL,513186
421860805000017,TROMBUDO CENTRAL,19888536
421860805000018,TROMBUDO CENTRAL,29634060
421860805000019,TROMBUDO CENTRAL,26880082
421860805000020,TROMBUDO CENTRAL,16044842
421860805000021,TROMBUDO CENTRAL,10470932
421870705000001,TUBARÃO,144852
421870705000002,TUBARÃO,132521
421870705000046,TUBARÃO,107436
421870705000047,TUBARÃO,98077
421870705000048,TUBARÃO,81013
421870705000049,TUBARÃO,347220
421870705000050,TUBARÃO,52348
421870705000051,TUBARÃO,46854
421870705000052,TUBARÃO,51496
421870705000053,TUBARÃO,122018
421870705000054,TUBARÃO,70266
421870705000055,TUBARÃO,468659
421870705000056,TUBARÃO,462887
421900205000042,URUSSANGA,378599
421900205000043,URUSSANGA,11688
421900205000044,URUSSANGA,9624
421900205000045,URUSSANGA,1225863
421900205000046,URUSSANGA,315093
421900205000047,URUSSANGA,478728
421900205000048,URUSSANGA,18087657
421900205000049,URUSSANGA,8887313
421900205000050,URUSSANGA,195186
421900205000051,URUSSANGA,20990252
421900205000052,URUSSANGA,27892609
421870705000003,TUBARÃO,112176
421870705000004,TUBARÃO,106780
421870705000005,TUBARÃO,63208
421870705000006,TUBARÃO,57743
421870705000007,TUBARÃO,41626
421870705000008,TUBARÃO,138605
421870705000009,TUBARÃO,151011
421870705000010,TUBARÃO,41400
421870705000011,TUBARÃO,87554
421870705000012,TUBARÃO,34657
421870705000013,TUBARÃO,132118
421870705000014,TUBARÃO,90197
421870705000015,TUBARÃO,60771
421870705000016,TUBARÃO,21403
421870705000017,TUBARÃO,95184
421870705000018,TUBARÃO,113234
421870705000019,TUBARÃO,113050
421870705000020,TUBARÃO,101257
421870705000021,TUBARÃO,109590
421870705000022,TUBARÃO,88633
421870705000023,TUBARÃO,135666
421870705000024,TUBARÃO,487173
421870705000025,TUBARÃO,37325
421870705000026,TUBARÃO,168223
421870705000027,TUBARÃO,90509
421870705000028,TUBARÃO,145224
421870705000029,TUBARÃO,207967
421870705000030,TUBARÃO,62113
421870705000031,TUBARÃO,487320
421870705000032,TUBARÃO,138725
421870705000033,TUBARÃO,86438
421870705000034,TUBARÃO,92600
421870705000035,TUBARÃO,99724
421870705000036,TUBARÃO,91187
421870705000037,TUBARÃO,66147
421870705000038,TUBARÃO,130261
421870705000039,TUBARÃO,135509
421870705000040,TUBARÃO,128770
421870705000041,TUBARÃO,247408
421870705000042,TUBARÃO,60758
421870705000043,TUBARÃO,219520
421870705000044,TUBARÃO,227347
421870705000045,TUBARÃO,80463
421870705000057,TUBARÃO,85242
421870705000058,TUBARÃO,131197
421870705000059,TUBARÃO,203603
421870705000060,TUBARÃO,264348
421870705000061,TUBARÃO,365252
421870705000062,TUBARÃO,50132
421870705000063,TUBARÃO,279270
421870705000064,TUBARÃO,462183
421870705000065,TUBARÃO,288068
421870705000066,TUBARÃO,102982
421870705000067,TUBARÃO,691596
421870705000068,TUBARÃO,338721
421870705000069,TUBARÃO,133682
421870705000070,TUBARÃO,191759
421870705000071,TUBARÃO,149534
421870705000072,TUBARÃO,114437
421870705000073,TUBARÃO,159553
421870705000074,TUBARÃO,459214
421870705000075,TUBARÃO,179831
421870705000076,TUBARÃO,350293
421870705000077,TUBARÃO,4903
421870705000078,TUBARÃO,49731
421870705000079,TUBARÃO,149266
421870705000080,TUBARÃO,86501
421870705000081,TUBARÃO,197830
421870705000082,TUBARÃO,199194
421870705000083,TUBARÃO,176130
421870705000084,TUBARÃO,305722
421870705000085,TUBARÃO,135344
421870705000086,TUBARÃO,99742
421870705000087,TUBARÃO,820621
421870705000088,TUBARÃO,524517
421870705000089,TUBARÃO,469005
421870705000090,TUBARÃO,359612
421870705000091,TUBARÃO,218329
421870705000092,TUBARÃO,601154
421870705000093,TUBARÃO,130414
421870705000094,TUBARÃO,9770
421870705000095,TUBARÃO,168750
421870705000096,TUBARÃO,146577
421870705000097,TUBARÃO,170796
421870705000098,TUBARÃO,223512
421870705000099,TUBARÃO,592528
421870705000100,TUBARÃO,350493
421870705000101,TUBARÃO,489066
421870705000102,TUBARÃO,505712
421870705000103,TUBARÃO,311638
421870705000104,TUBARÃO,131572
421870705000105,TUBARÃO,122891
421870705000106,TUBARÃO,660405
421870705000107,TUBARÃO,261356
421870705000108,TUBARÃO,108158
421870705000109,TUBARÃO,1202793
421870705000110,TUBARÃO,34766
421870705000111,TUBARÃO,183729
421870705000112,TUBARÃO,353623
421870705000113,TUBARÃO,401771
421870705000114,TUBARÃO,481602
421870705000115,TUBARÃO,281484
421870705000116,TUBARÃO,110243
421870705000117,TUBARÃO,189005
421870705000118,TUBARÃO,373079
421870705000119,TUBARÃO,341402
421870705000120,TUBARÃO,369666
421870705000121,TUBARÃO,256198
421870705000122,TUBARÃO,265198
421870705000123,TUBARÃO,893814
421870705000124,TUBARÃO,536955
421870705000125,TUBARÃO,112304
421870705000126,TUBARÃO,468089
421870705000127,TUBARÃO,2064540
421870705000128,TUBARÃO,1162362
421870705000129,TUBARÃO,420379
421870705000130,TUBARÃO,217839
421870705000131,TUBARÃO,584162
421870705000132,TUBARÃO,325429
421870705000133,TUBARÃO,610397
421870705000134,TUBARÃO,447791
421870705000135,TUBARÃO,55489
421870705000136,TUBARÃO,289001
421870705000137,TUBARÃO,123833
421870705000138,TUBARÃO,36158
421870705000139,TUBARÃO,291790
421870705000140,TUBARÃO,630544
421870705000141,TUBARÃO,796615
421870705000142,TUBARÃO,242032
421870705000143,TUBARÃO,283187
421870705000144,TUBARÃO,256246
421870705000145,TUBARÃO,170600
421870705000146,TUBARÃO,160984
421870705000147,TUBARÃO,457441
421870705000148,TUBARÃO,242861
421870705000149,TUBARÃO,352844
421870705000150,TUBARÃO,262448
421870705000151,TUBARÃO,321860
421870705000152,TUBARÃO,369195
421870705000153,TUBARÃO,897516
421870705000154,TUBARÃO,356001
421870705000155,TUBARÃO,585299
421870705000156,TUBARÃO,378037
421870705000157,TUBARÃO,697117
421870705000158,TUBARÃO,170528
421870705000159,TUBARÃO,320533
421870705000160,TUBARÃO,143020
421870705000161,TUBARÃO,704403
421870705000162,TUBARÃO,1726111
421870705000163,TUBARÃO,23474782
421870705000164,TUBARÃO,9665969
421870705000165,TUBARÃO,11901239
421870705000166,TUBARÃO,8433802
421870705000167,TUBARÃO,4689156
421870705000168,TUBARÃO,18207461
421870705000169,TUBARÃO,23427052
421870705000170,TUBARÃO,14373171
421870705000171,TUBARÃO,23086929
421870705000172,TUBARÃO,4991838
421870705000173,TUBARÃO,4347187
421870705000174,TUBARÃO,9827144
421870705000175,TUBARÃO,9731980
421870705000176,TUBARÃO,7689069
421870705000177,TUBARÃO,8090160
421870705000178,TUBARÃO,17768786
421870705000179,TUBARÃO,20122662
421870705000180,TUBARÃO,12281838
421870705000181,TUBARÃO,11503204
421870705000182,TUBARÃO,741531
421870705000183,TUBARÃO,571238
421870705000184,TUBARÃO,324856
421870705000185,TUBARÃO,311893
421870705000186,TUBARÃO,170580
421870705000187,TUBARÃO,73131
421870705000188,TUBARÃO,128332
421870705000189,TUBARÃO,642263
421870705000190,TUBARÃO,217605
421870705000191,TUBARÃO,119573
421870705000192,TUBARÃO,175546
421870705000193,TUBARÃO,257779
421870705000194,TUBARÃO,2663004
421870705000195,TUBARÃO,2162152
421870705000196,TUBARÃO,1026082
421870705000197,TUBARÃO,1020544
421870705000198,TUBARÃO,275004
421870705000199,TUBARÃO,1242883
421870705000200,TUBARÃO,221793
421870705000201,TUBARÃO,42587
421870705000202,TUBARÃO,30408
421870705000203,TUBARÃO,9715
421870705000204,TUBARÃO,60789
421870705000205,TUBARÃO,50589
421870705000206,TUBARÃO,12748
421870705000207,TUBARÃO,62901
421870705000208,TUBARÃO,79983
421870705000209,TUBARÃO,35495
421870705000210,TUBARÃO,78631
421875605000001,TUNÁPOLIS,511569
421875605000002,TUNÁPOLIS,768484
421875605000003,TUNÁPOLIS,21143347
421875605000004,TUNÁPOLIS,27449037
421875605000005,TUNÁPOLIS,16150739
421875605000006,TUNÁPOLIS,22248432
421875605000007,TUNÁPOLIS,21208127
421875605000008,TUNÁPOLIS,23868362
421880605000001,TURVO,43337
421880605000002,TURVO,583928
421880605000003,TURVO,286380
421880605000004,TURVO,368126
421880605000005,TURVO,68658
421880605000006,TURVO,26983
421880605000007,TURVO,92560
421880605000008,TURVO,249584
421880605000009,TURVO,130676
421880605000010,TURVO,498864
421880605000011,TURVO,371953
421880605000012,TURVO,233634
421880605000013,TURVO,64203
421880605000014,TURVO,372171
421880605000015,TURVO,202487
421880605000016,TURVO,2066354
421880605000017,TURVO,843091
421880605000018,TURVO,79964
421880605000019,TURVO,91289
421880605000020,TURVO,330841
421880605000021,TURVO,27662
421880605000022,TURVO,13821
421880605000023,TURVO,181243
421880605000024,TURVO,164545
421880605000025,TURVO,430884
421880605000026,TURVO,224831
421880605000027,TURVO,788459
421880605000028,TURVO,317663
421880605000029,TURVO,279544
421880605000030,TURVO,21447962
421880605000031,TURVO,20161517
421880605000032,TURVO,32407868
421880605000033,TURVO,29118046
421880605000034,TURVO,41276063
421880605000035,TURVO,12911153
421880605000036,TURVO,38457548
421880620000001,TURVO,283633
421880620000002,TURVO,20605
421880620000003,TURVO,4148
421880620000004,TURVO,9511
421880620000005,TURVO,3581
421880620000006,TURVO,29883450
421885505000001,UNIÃO DO OESTE,533784
421885505000002,UNIÃO DO OESTE,449947
421885505000003,UNIÃO DO OESTE,22400194
421885505000004,UNIÃO DO OESTE,21523176
421885505000005,UNIÃO DO OESTE,23605328
421885505000006,UNIÃO DO OESTE,24108311
421890505000001,URUBICI,787104
421890505000002,URUBICI,486955
421890505000003,URUBICI,728363
421890505000004,URUBICI,402036
421890505000005,URUBICI,1566511
421890505000006,URUBICI,381983
421890505000007,URUBICI,499028
421890505000008,URUBICI,749439
421890505000009,URUBICI,86343454
421890505000010,URUBICI,89258235
421890505000011,URUBICI,59716740
421890505000012,URUBICI,197502312
421890505000013,URUBICI,100253105
421890505000014,URUBICI,376168
421890510000001,URUBICI,1214426
421890510000002,URUBICI,69094005
421890510000003,URUBICI,125221318
421890520000001,URUBICI,479366
421890520000002,URUBICI,119064239
421890520000003,URUBICI,97504470
421890520000004,URUBICI,65685793
421895405000001,URUPEMA,1879214
421895405000002,URUPEMA,163761393
421895405000003,URUPEMA,104873650
421895405000004,URUPEMA,79343017
421900205000001,URUSSANGA,170653
421900205000002,URUSSANGA,24503
421900205000003,URUSSANGA,186404
421900205000004,URUSSANGA,70859
421900205000005,URUSSANGA,293252
421900205000006,URUSSANGA,223925
421900205000007,URUSSANGA,71738
421900205000008,URUSSANGA,156437
421900205000009,URUSSANGA,29856
421900205000010,URUSSANGA,121240
421900205000011,URUSSANGA,141509
421900205000012,URUSSANGA,104485
421900205000013,URUSSANGA,209043
421900205000014,URUSSANGA,202715
421900205000015,URUSSANGA,157960
421900205000016,URUSSANGA,226164
421900205000017,URUSSANGA,453525
421900205000018,URUSSANGA,252289
421900205000019,URUSSANGA,27526
421900205000020,URUSSANGA,195645
421900205000021,URUSSANGA,1089106
421900205000022,URUSSANGA,583813
421900205000023,URUSSANGA,557809
421900205000024,URUSSANGA,157711
421900205000025,URUSSANGA,1396247
421900205000026,URUSSANGA,400849
421900205000027,URUSSANGA,40626
421900205000028,URUSSANGA,358852
421900205000029,URUSSANGA,359377
421900205000030,URUSSANGA,187512
421900205000031,URUSSANGA,128483
421900205000032,URUSSANGA,166939
421900205000033,URUSSANGA,123032
421900205000034,URUSSANGA,439843
421900205000035,URUSSANGA,706285
421900205000036,URUSSANGA,1174281
421900205000037,URUSSANGA,135124
421900205000038,URUSSANGA,197731
421900205000039,URUSSANGA,175795
421900205000040,URUSSANGA,361526
421900205000041,URUSSANGA,380204
421900205000053,URUSSANGA,14546551
421900205000054,URUSSANGA,274640
421900205000055,URUSSANGA,181915
421900205000056,URUSSANGA,15202324
421900205000057,URUSSANGA,35860413
421900205000058,URUSSANGA,29733545
421900205000059,URUSSANGA,9993519
421900205000060,URUSSANGA,9785979
421900205000061,URUSSANGA,9283676
421900205000062,URUSSANGA,2853
421900205000063,URUSSANGA,26971
421900205000064,URUSSANGA,16129
421900205000065,URUSSANGA,122273
421900205000066,URUSSANGA,31432
421900205000067,URUSSANGA,26221
421900205000068,URUSSANGA,2192
421900205000069,URUSSANGA,157061
421900205000070,URUSSANGA,344642
421900205000071,URUSSANGA,90847
421900205000072,URUSSANGA,6774
421900205000073,URUSSANGA,12522
421900205000074,URUSSANGA,19944
421900205000075,URUSSANGA,3703
421900205000076,URUSSANGA,27622
421900205000077,URUSSANGA,793486
421900205000078,URUSSANGA,33990
421900205000079,URUSSANGA,868482
421900205000080,URUSSANGA,211346
421900205000081,URUSSANGA,37406
421900205000082,URUSSANGA,16464
421900205000083,URUSSANGA,117145
421900205000084,URUSSANGA,39267
421900205000085,URUSSANGA,7363
421900205000086,URUSSANGA,19018
421900205000087,URUSSANGA,146141
421900205000088,URUSSANGA,619604
421900205000089,URUSSANGA,15459
421900205000090,URUSSANGA,224000
421900205000091,URUSSANGA,90829
421900205000092,URUSSANGA,70200
421900205000093,URUSSANGA,316398
421900205000094,URUSSANGA,205143
421900205000095,URUSSANGA,11212262
421900205000096,URUSSANGA,241811
421900205000097,URUSSANGA,4210909
421900205000098,URUSSANGA,5078813
421900205000099,URUSSANGA,104111
421900205000100,URUSSANGA,29990
421900205000101,URUSSANGA,13293355
421900205000102,URUSSANGA,44577
421900205000103,URUSSANGA,118168
421910105000001,VARGEÃO,483466
421910105000002,VARGEÃO,316173
421910105000003,VARGEÃO,174197
