Cod_setor,domi1V001,domi1V002,domi1V003,domi1V004,domi1V005,domi1V006,domi1V007,domi1V008,domi1V009,domi1V010,domi1V011
420830205000052,517,517,514,0,3,390,18,89,0,20,0
420830205000053,723,723,700,0,23,505,12,158,0,48,0
420830205000054,471,471,440,0,31,289,26,131,6,19,0
420830205000055,521,513,434,0,45,328,6,167,4,8,0
420830205000056,970,970,941,0,22,672,29,222,8,39,0
420830205000057,392,392,340,0,52,252,8,117,4,11,0
420830205000058,449,449,337,63,47,268,5,155,3,17,1
420830205000059,395,391,267,0,124,198,7,129,30,27,0
420830205000060,74,74,13,0,61,38,0,25,11,0,0
420830205000061,574,574,532,0,42,285,13,260,5,7,4
420830205000062,411,411,330,0,81,217,12,152,0,27,3
420830205000063,831,831,773,0,58,463,101,224,5,25,13
420830205000064,371,371,258,4,105,218,0,137,4,12,0
420830205000065,1077,1077,1040,0,33,444,258,279,1,40,55
420830205000066,787,787,700,0,87,427,49,268,0,38,5
420830205000067,274,274,35,0,239,132,22,78,37,5,0
420830205000068,120,120,8,3,109,68,8,24,20,0,0
420830205000069,41,41,4,0,37,14,0,16,11,0,0
420830205000070,121,121,4,0,117,51,8,35,22,5,0
420830205000071,103,103,11,0,92,48,7,27,12,9,0
420830205000072,101,101,9,0,92,27,8,48,15,3,0
420830205000073,96,96,11,1,84,47,5,21,23,0,0
420830205000074,113,113,0,0,113,55,0,42,13,3,0
420830205000075,61,61,7,0,54,21,4,26,10,0,0
420830205000076,109,109,1,0,108,35,4,38,22,10,0
420830205000077,171,171,30,0,141,61,3,77,24,6,0
420830205000078,89,89,12,0,77,32,0,39,11,7,0
420830205000079,84,84,19,0,65,23,3,38,20,0,0
420830205000080,217,217,60,0,157,147,5,50,15,0,0
420830205000081,140,140,48,0,92,72,0,51,15,2,0
420830205000082,117,117,59,0,58,57,4,49,1,6,0
420830205000083,248,248,55,0,193,165,6,47,19,11,0
420830205000084,386,386,76,0,310,208,40,110,24,4,0
420830205000085,164,164,34,0,130,78,1,77,8,0,0
420830205000086,582,582,87,0,495,315,77,147,27,16,0
420830205000087,412,409,100,7,302,224,46,107,15,17,0
420830205000088,368,366,134,0,232,176,24,155,10,1,0
420830205000089,248,248,140,2,106,126,0,98,13,11,0
420830205000090,205,205,37,0,168,119,4,69,9,4,0
420830205000091,198,198,13,0,185,114,0,68,9,7,0
420830205000092,163,163,28,0,135,72,29,57,2,3,0
420830205000093,248,248,233,0,15,93,6,138,1,10,0
420830205000094,505,505,174,0,331,203,59,219,10,14,0
420830205000095,273,273,41,0,232,132,0,128,9,4,0
420830205000096,250,250,100,0,150,129,11,84,15,8,3
420830205000097,86,86,7,0,79,40,16,22,3,5,0
420830205000098,391,391,151,0,240,205,0,170,12,4,0
420830205000099,558,558,471,0,87,332,2,214,2,8,0
420830205000100,170,170,22,6,142,83,10,63,3,11,0
420830205000101,217,217,72,0,145,106,11,98,2,0,0
420830205000102,223,223,5,3,215,94,4,94,15,16,0
420830205000103,333,333,210,8,113,154,0,169,2,8,0
420830205000104,278,278,11,0,267,152,64,44,14,4,0
420830205000105,291,291,71,0,220,130,5,133,5,18,0
420830205000106,505,505,421,0,84,234,22,227,1,21,0
420830205000107,321,321,221,0,100,176,14,124,7,0,0
420830205000108,377,377,74,0,303,166,0,199,10,2,0
420830205000109,496,496,357,8,131,299,0,187,0,10,0
420830205000110,86,67,67,0,0,58,0,0,9,0,0
420830205000111,1052,1052,1052,0,0,978,3,22,20,29,0
420830205000112,442,442,430,0,12,343,23,56,8,12,0
420830205000113,1232,1232,1227,0,5,1027,0,164,1,40,0
420840105000001,609,609,360,0,242,298,7,266,7,31,0
420840105000002,927,923,842,0,81,473,115,298,4,33,0
420840105000003,764,764,753,0,11,455,99,182,0,20,8
420840105000004,844,844,833,1,10,476,113,239,0,16,0
420840105000005,960,954,894,0,60,470,54,379,2,46,3
420840105000006,517,517,514,0,3,392,18,104,0,3,0
420840105000007,610,610,544,0,66,315,27,268,0,0,0
420840105000008,352,352,352,0,0,221,42,87,2,0,0
420840105000009,54,54,44,2,8,14,12,25,0,3,0
420840105000010,14,14,14,0,0,5,4,0,2,3,0
420840105000011,165,165,165,0,0,125,0,30,5,5,0
420840105000012,655,655,655,0,0,558,4,6,78,5,4
420840105000013,589,589,589,0,0,459,63,41,16,4,6
420840105000014,695,695,695,0,0,578,41,4,33,38,1
420840105000015,460,460,460,0,0,407,9,3,18,23,0
420840105000016,644,632,627,0,0,469,114,18,10,16,5
420840105000017,567,555,555,0,0,463,60,13,10,9,0
420840105000018,580,580,580,0,0,495,43,12,28,2,0
420840105000019,486,484,484,0,0,373,33,43,18,17,0
420840105000020,546,546,546,0,0,434,67,9,20,9,7
420840105000021,555,555,550,0,0,425,47,35,14,16,18
420840105000022,452,452,449,3,0,370,28,5,48,1,0
420840105000023,975,975,973,2,0,701,142,62,54,16,0
420840105000024,589,585,580,5,0,380,44,61,81,19,0
420840105000026,26,26,26,0,0,12,8,6,0,0,0
420840105000027,151,151,151,0,0,58,2,67,0,24,0
420840105000030,10,0,0,0,0,0,0,0,0,0,0
420840105000031,38,38,35,0,0,17,6,13,2,0,0
420840105000032,277,277,277,0,0,3,267,7,0,0,0
420840105000033,9,0,0,0,0,0,0,0,0,0,0
420840105000034,720,720,709,0,11,372,167,166,3,12,0
420840105000035,569,569,567,0,2,285,63,204,0,17,0
420845005000001,282,281,260,0,21,171,0,53,20,37,0
420845005000002,244,244,235,0,9,193,0,29,4,18,0
420845005000003,344,344,328,0,16,242,4,63,11,24,0
420845005000004,272,272,261,0,11,215,0,20,18,19,0
420845005000005,353,342,341,0,1,251,2,70,6,13,0
420845005000006,221,219,209,0,10,148,24,36,8,3,0
420845005000007,230,228,206,20,2,177,12,28,6,5,0
420845005000008,139,132,126,1,0,87,10,15,4,16,0
420845005000009,151,151,133,0,18,101,1,28,11,8,2
420845005000010,285,282,261,2,19,168,5,87,9,11,2
420845005000011,548,548,515,0,33,376,29,97,0,46,0
420845005000012,204,203,193,10,0,111,0,56,15,21,0
420845005000013,381,379,344,0,35,205,5,125,21,23,0
420845005000014,845,841,827,0,14,474,82,182,19,74,10
420845005000015,716,716,716,0,0,566,5,81,2,62,0
420845005000016,699,689,674,0,15,434,33,177,8,34,3
420845005000017,464,464,464,0,0,244,1,191,7,21,0
420845005000018,392,390,358,0,32,208,7,145,11,19,0
420845005000019,220,213,188,0,24,120,0,58,2,33,0
420845005000020,324,304,219,0,85,162,5,127,3,7,0
420845005000021,846,844,805,0,36,553,50,173,6,59,3
420845005000022,558,556,457,0,99,271,31,207,19,28,0
420845005000023,233,233,206,0,27,143,19,53,5,13,0
420845005000024,443,441,414,0,27,251,7,108,30,45,0
420845005000025,667,667,640,0,25,468,55,99,15,30,0
420845005000026,235,229,195,0,34,119,3,66,10,31,0
420845005000027,450,448,389,0,59,245,19,132,16,36,0
420845005000028,463,458,426,0,32,235,37,142,18,26,0
420845005000029,247,247,210,0,37,171,6,51,5,13,1
420845005000030,440,437,435,2,0,324,28,38,7,40,0
420845005000031,913,913,893,0,20,720,2,91,32,62,6
420845005000032,11,11,11,0,0,5,0,0,6,0,0
420845005000033,732,729,729,0,0,507,12,141,0,68,1
420845005000034,631,631,631,0,0,432,69,90,0,40,0
420845005000035,580,576,576,0,0,417,39,43,34,43,0
420850005000001,581,581,431,0,150,380,0,177,3,21,0
420850005000002,770,723,318,6,399,284,14,389,5,31,0
420850005000003,452,448,317,0,131,252,3,179,0,14,0
420850005000004,596,596,584,0,12,389,26,117,9,53,2
420850005000005,98,98,98,0,0,81,2,11,0,4,0
420850005000006,595,595,578,0,17,376,60,112,20,27,0
420850005000007,689,689,665,0,24,376,43,82,166,19,3
420850005000008,562,562,522,0,40,352,38,163,4,5,0
420850005000009,494,494,494,0,0,283,57,130,0,24,0
420850005000010,328,328,307,0,21,223,16,70,0,19,0
420850005000011,430,427,422,0,5,320,27,75,0,5,0
420850005000012,374,374,263,3,108,191,24,152,3,4,0
420850005000013,322,322,322,0,0,191,20,95,0,16,0
420850005000014,513,509,509,0,0,281,124,95,0,9,0
420850005000015,432,432,432,0,0,292,39,83,0,18,0
420850005000016,977,977,947,0,26,530,248,165,7,27,0
420850005000017,365,362,344,2,16,176,93,85,0,8,0
420850005000018,201,201,187,0,14,132,12,9,24,24,0
420850005000019,644,644,644,0,0,456,74,97,0,17,0
420850005000020,782,779,775,0,4,532,86,100,7,41,13
420850005000021,668,668,668,0,0,470,46,75,41,36,0
420850005000022,20,0,0,0,0,0,0,0,0,0,0
420850005000023,401,401,395,0,6,275,27,84,0,15,0
420850005000024,736,736,723,1,12,373,275,70,0,18,0
420850005000025,294,274,261,0,13,198,30,42,4,0,0
420850005000026,320,320,320,0,0,185,25,35,60,15,0
420850005000027,396,394,394,0,0,164,104,26,72,28,0
420850005000028,517,517,517,0,0,363,22,21,67,44,0
420850005000029,293,293,293,0,0,210,27,26,1,29,0
420850005000030,298,298,298,0,0,233,20,16,18,11,0
420850005000031,389,389,389,0,0,225,48,30,60,26,0
420850005000032,637,634,634,0,0,405,0,44,63,122,0
420850005000033,242,242,242,0,0,150,0,46,36,10,0
420850005000034,308,303,282,21,0,194,8,17,26,58,0
420850005000035,420,414,414,0,0,240,33,11,54,76,0
420850005000036,650,650,650,0,0,445,3,10,103,85,4
420850005000037,755,755,755,0,0,535,8,36,124,52,0
420850005000038,230,230,230,0,0,180,15,34,0,1,0
420850005000039,157,157,157,0,0,110,15,28,0,4,0
420850005000040,39,39,36,0,3,28,1,4,0,6,0
420850005000041,88,88,84,0,0,59,6,23,0,0,0
420850005000042,43,43,39,4,0,24,0,19,0,0,0
420850005000043,38,38,38,0,0,23,0,0,0,15,0
420850005000044,51,51,35,0,16,32,4,12,3,0,0
420850005000045,121,121,117,0,4,75,4,42,0,0,0
420850005000046,48,0,0,0,0,0,0,0,0,0,0
420850005000047,74,74,65,0,9,55,4,5,0,10,0
420850005000049,4,0,0,0,0,0,0,0,0,0,0
420850005000050,562,562,555,0,7,307,158,86,8,3,0
420850005000051,175,175,175,0,0,141,6,21,0,7,0
420850005000052,36,0,0,0,0,0,0,0,0,0,0
420850005000053,5,0,0,0,0,0,0,0,0,0,0
420850005000054,10,0,0,0,0,0,0,0,0,0,0
420850005000055,43,43,43,0,0,35,5,3,0,0,0
420850005000057,121,121,114,0,7,97,0,22,0,2,0
420850005000058,93,93,93,0,0,58,6,7,20,2,0
420850005000059,110,107,107,0,0,56,19,22,4,6,0
420850005000060,10,0,0,0,0,0,0,0,0,0,0
420850005000062,37,37,37,0,0,35,0,2,0,0,0
420850005000063,21,21,21,0,0,14,0,0,0,7,0
420850005000064,48,48,48,0,0,36,0,4,0,8,0
420850005000065,13,0,0,0,0,0,0,0,0,0,0
420850005000066,207,207,207,0,0,144,19,17,4,23,0
420850005000067,19,19,19,0,0,10,0,0,8,1,0
420850005000068,24,24,24,0,0,19,0,0,3,2,0
420850005000069,6,0,0,0,0,0,0,0,0,0,0
420850005000070,12,0,0,0,0,0,0,0,0,0,0
420850005000071,42,42,42,0,0,14,3,10,12,3,0
420850005000072,3,0,0,0,0,0,0,0,0,0,0
420850005000073,24,24,24,0,0,20,2,2,0,0,0
420850005000074,10,0,0,0,0,0,0,0,0,0,0
420850005000076,255,255,255,0,0,173,14,42,13,13,0
420850005000077,433,433,433,0,0,326,0,9,42,56,0
420850005000078,525,525,517,0,3,324,3,14,108,66,10
420850010000001,81,81,81,0,0,68,3,0,10,0,0
420850010000002,410,410,410,0,0,248,53,5,97,3,4
420850010000003,473,473,473,0,0,355,3,3,70,42,0
420860905000001,931,931,931,0,0,533,175,173,6,37,7
420860905000002,674,674,633,0,41,474,79,98,5,18,0
420860905000003,693,693,692,0,0,569,44,15,46,19,0
420860905000004,469,469,469,0,0,339,38,2,72,18,0
420860905000005,834,834,834,0,0,512,39,24,244,15,0
420860905000006,440,440,440,0,0,330,28,27,51,2,2
420870805000001,1037,1037,928,0,109,795,48,156,1,36,1
420870805000002,641,641,626,0,15,497,40,82,0,22,0
420870805000003,988,988,985,0,3,827,16,115,7,23,0
420870805000004,314,314,142,0,172,192,18,88,0,16,0
420870805000005,839,839,832,0,7,658,59,94,7,21,0
420870805000006,517,517,511,0,6,371,59,76,0,11,0
420870805000007,703,703,703,0,0,516,88,46,3,50,0
420870805000008,34,34,34,0,0,26,0,8,0,0,0
420870805000009,60,60,60,0,0,45,5,6,0,4,0
420870805000010,939,939,939,0,0,689,87,40,37,86,0
420870805000011,672,672,672,0,0,496,77,22,51,26,0
420870805000012,740,740,740,0,0,672,8,14,39,3,4
420870805000013,238,238,238,0,0,220,0,0,3,15,0
420870805000014,480,480,480,0,0,445,11,0,20,4,0
420870805000015,327,327,327,0,0,269,9,5,18,26,0
420870805000016,366,364,364,0,0,352,3,5,0,4,0
420870805000017,272,272,272,0,0,224,16,4,20,8,0
420870805000018,525,525,525,0,0,420,31,10,27,37,0
420870805000019,586,586,586,0,0,464,21,6,23,72,0
420870805000020,331,331,331,0,0,262,9,11,10,39,0
420880705000001,432,432,386,0,46,310,16,79,3,18,6
420880705000002,446,446,440,0,6,375,25,35,0,11,0
420880705000003,558,553,553,0,0,461,34,35,0,23,0
420880705000004,614,610,573,0,37,442,18,106,4,17,23
420880705000005,579,579,527,0,52,393,33,113,0,40,0
420880705000006,897,895,895,0,0,727,66,70,3,29,0
420880705000007,627,627,622,0,5,499,32,91,2,3,0
420880705000008,740,740,733,0,7,541,46,123,0,30,0
420880705000009,994,994,985,2,7,671,123,153,13,34,0
420880705000010,898,898,825,13,60,691,39,135,8,25,0
420880705000011,223,223,221,2,0,194,3,21,0,5,0
420880705000012,213,213,205,0,8,187,14,7,0,5,0
420880705000013,254,254,227,0,27,204,16,22,8,4,0
420880705000014,103,103,99,0,4,82,2,12,1,6,0
420880705000015,145,145,134,5,6,109,7,22,0,7,0
420880705000016,188,188,188,0,0,150,6,21,2,9,0
420880705000017,18,18,18,0,0,16,0,2,0,0,0
420880705000018,13,13,13,0,0,10,3,0,0,0,0
420880705000019,63,63,63,0,0,41,9,5,0,8,0
420880705000020,22,22,18,0,4,22,0,0,0,0,0
420880705000021,59,59,48,0,11,55,0,0,0,4,0
420880705000022,694,694,682,12,0,567,22,64,4,34,3
420880705000023,44,41,29,0,12,31,0,10,0,0,0
420880705000024,23,23,19,0,4,19,3,1,0,0,0
420880705000025,131,131,125,0,6,102,0,17,3,9,0
420880705000026,125,125,122,0,3,111,0,12,0,2,0
420880705000027,182,182,174,4,4,145,6,16,6,9,0
420880705000028,28,28,20,0,8,20,0,8,0,0,0
420880705000029,49,49,41,0,8,43,0,4,0,2,0
420880705000030,133,133,130,0,3,118,0,10,0,5,0
420880705000031,101,101,101,0,0,80,0,16,0,5,0
420880705000032,135,133,133,0,0,107,5,13,3,5,0
420880705000033,67,67,65,0,2,60,0,2,0,5,0
420880705000034,33,33,33,0,0,22,2,2,2,5,0
420880705000035,28,28,28,0,0,23,0,0,5,0,0
420880705000036,18,18,18,0,0,11,0,5,1,1,0
420880705000037,94,94,94,0,0,61,0,9,0,22,2
420880705000038,27,27,27,0,0,22,0,0,0,5,0
420880705000039,25,25,25,0,0,14,0,5,3,3,0
420880705000040,47,47,47,0,0,34,0,6,0,7,0
420880705000041,340,337,337,0,0,294,18,21,0,4,0
420880705000042,61,61,54,0,7,34,0,17,0,10,0
420880705000043,114,114,114,0,0,81,2,13,1,17,0
420880705000044,392,392,392,0,0,337,29,21,0,5,0
420880705000045,218,218,218,0,0,192,10,0,3,13,0
420880705000046,222,222,222,0,0,211,4,0,0,7,0
420880705000047,223,223,223,0,0,204,5,3,8,3,0
420880705000048,206,206,206,0,0,181,8,7,0,10,0
420880705000049,364,364,364,0,0,323,1,15,15,10,0
420880705000050,410,409,409,0,0,231,33,21,59,65,0
420880705000051,521,521,521,0,0,463,5,5,24,23,1
420880705000052,476,476,476,0,0,421,2,4,37,5,7
420880705000053,561,561,561,0,0,474,10,30,18,25,4
420880705000054,374,374,373,1,0,307,11,15,20,18,3
420880705000055,647,647,640,0,7,456,62,101,0,28,0
420880705000056,478,478,470,0,8,368,51,48,0,11,0
420880705000057,777,777,777,0,0,447,107,85,15,123,0
420880705000058,182,182,182,0,0,168,0,13,1,0,0
420880705000059,35,35,28,0,7,20,0,0,13,2,0
420880705000060,117,117,117,0,0,103,0,14,0,0,0
420880705000061,39,39,37,0,2,20,3,6,3,7,0
420880705000062,32,32,28,0,4,16,10,1,0,5,0
420880705000063,91,91,91,0,0,74,0,8,4,5,0
420880705000064,49,49,49,0,0,46,1,2,0,0,0
420880705000065,34,34,34,0,0,30,2,0,2,0,0
420880705000066,64,64,64,0,0,51,0,9,0,4,0
420880705000067,30,30,30,0,0,25,0,0,0,5,0
420880705000068,38,38,36,0,2,31,0,2,0,5,0
420880705000069,125,125,125,0,0,103,6,14,0,2,0
420890605000001,708,699,267,0,432,419,48,222,2,8,0
420890605000002,460,402,234,0,168,230,8,143,7,11,3
420890605000003,554,552,34,0,518,177,22,346,6,1,0
420890605000004,391,374,134,5,231,194,5,161,4,9,1
420890605000005,381,381,214,0,155,182,12,174,4,8,1
420890605000006,316,307,176,0,131,178,9,118,0,2,0
420890605000007,527,524,116,0,408,247,24,240,5,8,0
420890605000008,725,725,223,0,502,307,30,370,7,11,0
420890605000009,582,582,487,0,95,392,28,156,5,1,0
420890605000010,332,332,174,0,158,146,15,169,0,2,0
420890605000011,521,521,165,0,356,241,26,229,0,25,0
420890605000012,468,468,220,34,214,278,4,167,0,19,0
420890605000013,469,469,349,20,100,273,11,168,1,16,0
420890605000014,758,758,583,0,175,541,38,172,0,7,0
420890605000015,606,606,371,0,226,268,4,324,9,1,0
420890605000016,968,968,743,0,212,660,2,281,7,18,0
420890605000017,897,897,862,0,35,628,48,195,0,26,0
420890605000018,764,764,741,0,20,526,0,213,3,22,0
420890605000019,384,384,342,0,42,245,22,116,0,1,0
420890605000020,506,506,454,0,52,400,4,97,1,4,0
420890605000021,355,355,269,0,86,222,5,121,0,7,0
420890605000022,717,717,614,0,101,491,0,207,0,19,0
420890605000023,821,821,645,0,176,573,25,211,0,12,0
420890605000024,654,654,414,0,240,429,87,126,0,7,5
420890605000025,784,784,698,0,86,605,9,149,0,21,0
420890605000026,605,605,561,0,44,468,0,137,0,0,0
420890605000027,790,767,602,0,165,482,29,247,1,7,1
420890605000028,321,310,288,0,22,260,0,50,0,0,0
420890605000029,713,713,445,0,268,405,20,268,13,7,0
420890605000030,527,527,288,5,221,258,5,257,7,0,0
420890605000031,725,722,218,0,504,306,79,316,0,21,0
420890605000032,690,690,537,0,153,450,46,178,4,12,0
420890605000033,704,704,513,2,189,337,24,334,0,9,0
420890605000034,986,986,718,0,255,506,25,400,0,55,0
420890605000035,491,491,373,0,109,256,5,208,14,8,0
420890605000036,609,595,364,1,230,257,37,289,0,12,0
420890605000037,475,475,294,0,181,238,0,218,16,3,0
420890605000038,1098,1098,912,0,186,671,41,355,0,31,0
420890605000039,1372,1372,1298,0,74,898,38,382,7,47,0
420890605000040,927,927,909,0,18,604,75,239,4,5,0
420890605000041,711,711,667,0,44,473,41,197,0,0,0
420890605000042,573,573,401,0,172,307,34,211,3,18,0
420890605000043,565,565,471,7,87,340,10,208,0,7,0
420890605000044,756,756,736,0,20,620,4,126,2,4,0
420890605000045,914,914,770,0,144,631,29,248,0,6,0
420890605000046,92,92,92,0,0,82,3,7,0,0,0
420890605000047,459,459,459,0,0,363,6,60,0,30,0
420890605000048,991,991,821,0,170,528,0,463,0,0,0
420890605000049,508,508,351,0,157,286,13,200,0,9,0
420890605000050,730,730,691,0,37,502,36,188,0,4,0
420890605000051,655,653,258,0,395,298,100,219,7,29,0
420890605000052,756,756,561,21,174,471,66,198,0,21,0
420890605000053,641,641,619,0,22,434,21,175,3,8,0
420890605000054,680,680,680,0,0,540,28,90,4,18,0
420890605000055,152,152,152,0,0,126,1,11,0,14,0
420890605000056,888,888,727,2,159,604,7,273,0,4,0
420890605000057,763,763,437,0,326,400,61,298,0,4,0
420890605000058,708,708,430,0,278,469,60,175,0,4,0
420890605000059,650,650,532,0,118,428,37,159,0,20,6
420890605000060,769,769,744,4,21,601,4,144,10,10,0
420890605000061,786,786,609,0,177,440,94,227,5,20,0
420890605000062,577,577,557,0,20,382,48,125,0,22,0
420890605000063,938,938,812,8,118,645,24,254,8,7,0
420890605000064,870,870,768,4,98,585,4,269,5,7,0
420890605000065,687,687,300,0,387,229,402,51,5,0,0
420890605000066,764,764,660,0,90,483,63,192,5,21,0
420890605000067,482,482,460,3,19,327,49,102,0,4,0
420890605000068,546,544,526,0,18,375,26,112,0,31,0
420890605000069,572,572,548,1,23,360,51,140,0,21,0
420890605000070,653,653,559,0,94,434,14,201,0,1,3
420890605000071,676,676,621,0,41,427,43,181,0,21,4
420890605000072,1024,1019,928,0,91,715,55,189,3,51,6
420890605000073,822,822,675,0,147,649,5,163,0,5,0
420890605000074,497,497,488,0,9,392,29,67,6,3,0
420890605000075,852,852,844,0,8,628,10,189,10,15,0
420890605000076,500,500,500,0,0,349,29,101,8,13,0
420890605000077,260,260,254,0,6,194,7,38,2,14,5
420890605000078,57,57,57,0,0,51,3,3,0,0,0
420890605000079,1159,1159,1147,0,12,577,199,300,9,74,0
420890605000080,693,693,690,0,3,470,9,197,3,4,10
420890605000081,672,672,658,0,14,401,63,186,0,22,0
420890605000082,813,813,809,0,4,499,70,204,0,37,3
420890605000083,919,919,826,0,93,528,42,325,4,19,1
420890605000084,1014,1014,1009,0,5,738,14,258,0,4,0
420890605000085,772,772,750,0,22,536,18,213,0,5,0
420890605000086,758,757,695,0,62,479,76,178,2,22,0
420890605000087,644,644,639,0,5,471,55,118,0,0,0
420890605000088,872,872,855,0,17,538,123,203,0,8,0
420890605000089,894,894,848,0,41,657,3,225,3,6,0
420890605000090,361,353,353,0,0,292,15,29,0,17,0
420890605000091,906,906,906,0,0,474,112,255,7,58,0
420890605000092,680,680,607,0,73,381,64,215,2,18,0
420890605000093,930,930,761,8,161,577,19,325,2,2,5
420890605000094,948,948,910,0,38,582,26,305,1,34,0
420890605000095,329,329,310,0,19,161,43,123,0,2,0
420890605000096,417,417,383,0,34,214,68,134,0,1,0
420890605000097,656,656,577,0,79,510,0,140,0,6,0
420890605000098,716,716,649,0,67,439,45,227,0,5,0
420890605000099,560,553,534,0,19,340,24,159,1,29,0
420890605000100,750,750,736,0,14,491,0,236,0,23,0
420890605000101,844,843,826,0,17,578,45,176,8,36,0
420890605000102,983,983,969,0,14,634,9,318,1,21,0
420890605000103,1075,1075,735,235,105,407,355,299,0,14,0
420890605000104,1323,1322,1199,3,120,574,239,474,0,35,0
420890605000105,813,810,709,0,101,469,64,250,0,27,0
420890605000106,511,511,511,0,0,424,0,67,3,17,0
420890605000107,928,916,897,0,19,499,215,177,10,12,3
420890605000108,1270,1270,1255,0,13,791,151,290,2,36,0
420890605000109,1147,1139,1109,0,30,842,28,216,9,44,0
420890605000110,775,764,720,0,44,496,87,178,1,2,0
420890605000111,678,678,669,0,9,490,62,123,3,0,0
420890605000112,209,209,209,0,0,149,27,33,0,0,0
420890605000113,76,76,76,0,0,48,0,17,11,0,0
420890605000114,797,797,743,11,43,581,0,195,12,4,5
420890605000115,1461,1461,1438,0,23,1022,83,308,2,26,20
420890605000116,844,844,833,0,11,603,0,205,7,29,0
420890605000117,491,491,491,0,0,429,0,59,0,3,0
420890605000118,792,792,792,0,0,603,51,110,6,22,0
420890605000119,828,828,817,0,11,725,17,86,0,0,0
420890605000120,558,558,315,0,243,371,66,120,0,1,0
420890605000121,456,456,96,0,360,129,224,90,0,13,0
420890605000122,783,783,780,0,3,457,208,104,2,12,0
420890605000123,1086,1086,993,0,93,657,34,370,0,24,1
420890605000124,724,724,646,0,78,376,60,279,0,9,0
420890605000125,712,709,631,0,78,443,36,210,0,20,0
